train_loss	train_acc	val_loss	val_acc
9.003892611785888	0.000318	8.593297155532836	0.00093
8.403754833038331	0.001284	7.907228314285279	0.0036100000000000004
7.840167086029052	0.00416	7.287255271453858	0.011170000000000001
7.308890198562622	0.010409999999999999	6.750431881790161	0.02433
6.846576641067505	0.020607999999999998	6.318078155212402	0.03986000000000001
6.463829972442627	0.033442	5.947721515846252	0.059340000000000004
6.1298662583007815	0.048768	5.646111848258972	0.08066000000000001
5.711142039749146	0.07847799999999999	5.396988232879639	0.10682000000000001
5.6250119000015255	0.08532	5.329164369049073	0.11377000000000001
5.571852096214294	0.089752	5.306134098396301	0.11566000000000001
5.525021083679199	0.093014	5.253138181152344	0.12081000000000001
5.482566874336243	0.09634999999999999	5.203971156616211	0.12387000000000001
5.43946431639862	0.09951	5.166926757850647	0.12804000000000001
5.401032193367004	0.10281399999999999	5.136363635978698	0.13058
5.340100418495179	0.10836	5.132473403549194	0.13068000000000002
5.333769711647034	0.108722	5.103822081298828	0.13378
5.326837724136353	0.108954	5.108345628204345	0.13247
5.323805527992248	0.110026	5.108846507263183	0.13293000000000002
5.315805785369873	0.111064	5.106084362831115	0.13383
5.312532344573975	0.111108	5.097348060836792	0.13487000000000002
5.308780285964966	0.11116999999999999	5.105002426490784	0.13368000000000002
5.302551029266358	0.11236199999999999	5.090058340148926	0.13409000000000001
5.300471449859619	0.11194599999999999	5.0918376285552975	0.13529000000000002
5.3014855861968995	0.111814	5.079673021240234	0.13613
5.300360579788208	0.11211399999999999	5.089114981079102	0.13513
