train_loss	train_acc	val_loss	val_acc
8.116588150283814	0.012622	6.081019723434448	0.06315000000000001
5.450522192871094	0.11044599999999999	4.2421837784957885	0.20355
4.1470279269943235	0.237892	3.4095992513847353	0.31147
3.3962080996398925	0.336344	2.970722783985138	0.37976000000000004
2.9131784095115663	0.406556	2.6807768105220795	0.42895000000000005
2.565882100992203	0.46265	2.4997641088962554	0.46269000000000005
2.297475478662491	0.5067079999999999	2.3677660653400423	0.48623000000000005
1.9597917228927613	0.580202	2.2311036306476595	0.51536
1.896585850496292	0.595298	2.221662791337967	0.5169900000000001
1.864069194732666	0.60012	2.205778855829239	0.5199400000000001
1.839646457933426	0.6049	2.189310044646263	0.52392
1.8111456455907822	0.6103419999999999	2.167733166761398	0.52698
1.7871549066696166	0.613848	2.16730896484375	0.52541
1.7674227763185502	0.618136	2.154221432800293	0.5294300000000001
1.7295669504261018	0.626154	2.1497039865493774	0.5302
1.7236270092039108	0.628968	2.1520247079753876	0.53013
1.7217518841581345	0.62866	2.146264410543442	0.5309900000000001
1.7189359822874068	0.6296999999999999	2.140192051844597	0.53315
1.7158524659967422	0.6298739999999999	2.1415590038490295	0.53232
1.7137051340799332	0.6305879999999999	2.1481847622871397	0.53061
